Machine_ID,Timestamp,Temperature,Pressure,Vibration_Level,Humidity,Power_Consumption,Failure_Status
MACHINE_007,2025-03-21 11:40:00,35.11,202.63,7.05,58.85,94.44,1
MACHINE_008,2025-03-21 11:50:00,29.79,388.0,5.64,35.24,50.69,0
MACHINE_009,2025-03-21 12:00:00,46.3,432.74,3.03,49.16,80.0,0
MACHINE_010,2025-03-21 12:10:00,76.63,498.26,5.58,41.58,34.12,0
MACHINE_001,2025-03-21 12:20:00,32.93,116.33,5.46,69.23,52.28,0
MACHINE_002,2025-03-21 12:30:00,23.61,465.08,9.65,56.59,16.01,0
MACHINE_003,2025-03-21 12:40:00,69.76,352.94,7.97,87.01,22.87,0
MACHINE_004,2025-03-21 12:50:00,78.26,434.56,5.05,66.86,27.84,0
MACHINE_005,2025-03-21 13:00:00,56.56,459.25,0.57,47.43,67.19,0
MACHINE_006,2025-03-21 13:10:00,36.78,218.73,5.28,49.51,46.94,0
MACHINE_007,2025-03-21 13:20:00,30.04,183.71,0.66,60.0,36.52,1
MACHINE_008,2025-03-21 13:30:00,35.07,432.32,5.76,71.11,69.79,1
MACHINE_009,2025-03-21 13:40:00,59.69,105.78,5.06,60.43,58.38,1
MACHINE_010,2025-03-21 13:50:00,68.06,338.36,1.75,65.4,44.74,1
MACHINE_001,2025-03-21 14:00:00,48.61,145.5,4.98,76.95,6.13,0
MACHINE_002,2025-03-21 14:10:00,68.11,208.09,6.71,55.76,76.1,1
MACHINE_003,2025-03-21 14:20:00,52.27,174.85,3.44,87.86,16.43,0
MACHINE_004,2025-03-21 14:30:00,62.97,229.03,8.58,40.3,88.11,0
MACHINE_005,2025-03-21 14:40:00,50.43,368.23,7.59,63.08,13.79,0
MACHINE_006,2025-03-21 14:50:00,42.52,462.09,8.82,33.8,67.18,0
MACHINE_007,2025-03-21 15:00:00,64.71,454.98,4.11,65.03,5.91,0
MACHINE_008,2025-03-21 15:10:00,27.74,258.68,1.16,41.7,25.35,1
MACHINE_009,2025-03-21 15:20:00,52.55,445.7,9.04,80.99,66.23,1
MACHINE_010,2025-03-21 15:30:00,71.58,458.41,5.59,76.5,75.86,0
MACHINE_001,2025-03-21 15:40:00,20.39,427.85,4.01,89.71,11.78,0
MACHINE_002,2025-03-21 15:50:00,71.03,389.37,2.66,47.1,54.0,0
MACHINE_003,2025-03-21 16:00:00,53.0,435.37,6.13,59.2,14.59,0
MACHINE_004,2025-03-21 16:10:00,57.03,403.65,1.23,48.21,15.16,0
MACHINE_005,2025-03-21 16:20:00,78.84,495.28,2.93,64.03,14.45,0
MACHINE_006,2025-03-21 16:30:00,45.29,464.81,1.32,63.25,33.11,0
MACHINE_007,2025-03-21 16:40:00,78.47,158.43,3.2,46.25,80.83,0
MACHINE_008,2025-03-21 16:50:00,75.81,492.0,0.99,54.02,17.05,0
MACHINE_009,2025-03-21 17:00:00,50.7,415.65,2.06,84.45,8.29,0
MACHINE_010,2025-03-21 17:10:00,71.79,136.75,6.44,70.43,70.67,0
MACHINE_001,2025-03-21 17:20:00,73.17,314.51,4.63,84.0,54.43,0
MACHINE_002,2025-03-21 17:30:00,60.57,111.99,3.87,63.22,92.08,0
MACHINE_003,2025-03-21 17:40:00,42.68,397.02,8.94,54.95,47.83,0
MACHINE_004,2025-03-21 17:50:00,75.16,262.18,5.13,63.84,21.85,0
MACHINE_005,2025-03-21 18:00:00,76.85,309.61,2.62,43.5,55.11,0
MACHINE_006,2025-03-21 18:10:00,28.78,482.28,9.09,57.19,53.91,0
MACHINE_007,2025-03-21 18:20:00,48.22,383.64,8.44,32.68,30.04,0
MACHINE_008,2025-03-21 18:30:00,73.33,494.96,9.41,33.32,66.42,0
MACHINE_009,2025-03-21 18:40:00,48.52,159.61,8.96,37.87,87.54,0
MACHINE_010,2025-03-21 18:50:00,32.48,208.14,1.6,31.0,96.04,0
MACHINE_001,2025-03-21 19:00:00,63.45,243.59,7.76,87.67,90.99,0
MACHINE_002,2025-03-21 19:10:00,74.17,215.45,3.24,51.43,17.51,1
MACHINE_003,2025-03-21 19:20:00,27.4,380.83,7.55,52.37,26.62,0
MACHINE_004,2025-03-21 19:30:00,69.87,343.42,8.3,31.12,54.74,0
MACHINE_005,2025-03-21 19:40:00,23.36,191.83,9.68,42.61,99.46,0
MACHINE_006,2025-03-21 19:50:00,78.02,259.71,0.26,60.16,61.57,0
MACHINE_007,2025-03-21 20:00:00,56.66,459.41,3.54,61.85,22.43,0
MACHINE_008,2025-03-21 20:10:00,57.08,252.66,5.22,73.1,9.94,0
MACHINE_009,2025-03-21 20:20:00,36.75,105.87,2.71,87.01,26.51,0
MACHINE_010,2025-03-21 20:30:00,56.91,434.59,5.67,88.54,17.26,0
MACHINE_001,2025-03-21 20:40:00,32.86,182.94,5.48,53.78,34.89,0
MACHINE_002,2025-03-21 20:50:00,37.12,161.7,9.51,87.72,94.3,1
MACHINE_003,2025-03-21 21:00:00,46.93,469.31,6.4,83.78,14.82,0
MACHINE_004,2025-03-21 21:10:00,65.13,304.76,0.37,62.45,58.77,0
MACHINE_005,2025-03-21 21:20:00,59.65,351.54,8.84,43.18,87.76,0
MACHINE_006,2025-03-21 21:30:00,48.96,124.04,2.68,31.02,88.89,0
MACHINE_007,2025-03-21 21:40:00,60.01,167.58,1.0,48.21,65.18,0
MACHINE_008,2025-03-21 21:50:00,39.14,430.75,5.21,53.01,51.02,0
MACHINE_009,2025-03-21 22:00:00,73.72,103.35,8.18,87.72,51.19,0
MACHINE_010,2025-03-21 22:10:00,57.48,101.76,4.89,51.46,16.7,0
MACHINE_001,2025-03-21 22:20:00,37.66,356.92,0.55,68.61,62.25,0
MACHINE_002,2025-03-21 22:30:00,20.11,114.73,7.82,70.38,54.86,0
MACHINE_003,2025-03-21 22:40:00,51.68,416.16,9.54,81.18,39.11,0
MACHINE_004,2025-03-21 22:50:00,60.94,104.73,4.65,47.0,20.64,0
MACHINE_005,2025-03-21 23:00:00,55.21,115.59,1.71,59.15,91.33,0
MACHINE_006,2025-03-21 23:10:00,22.54,304.61,5.92,41.78,37.87,0
MACHINE_007,2025-03-21 23:20:00,42.99,330.29,3.76,89.0,36.96,0
MACHINE_008,2025-03-21 23:30:00,56.38,431.43,3.36,66.54,68.19,0
MACHINE_009,2025-03-21 23:40:00,41.78,147.32,0.53,52.35,93.65,0
MACHINE_010,2025-03-21 23:50:00,76.66,155.15,1.8,50.98,65.69,0
MACHINE_001,2025-03-22 00:00:00,37.8,189.32,6.7,81.55,84.49,0
MACHINE_002,2025-03-22 00:10:00,79.57,410.45,8.82,88.04,61.47,0
MACHINE_003,2025-03-22 00:20:00,26.18,200.91,8.07,37.38,36.63,0
MACHINE_004,2025-03-22 00:30:00,72.14,196.2,6.94,77.51,65.22,0
MACHINE_005,2025-03-22 00:40:00,43.12,297.86,1.17,89.44,93.66,0
MACHINE_006,2025-03-22 00:50:00,41.97,176.79,7.01,46.02,67.42,0
MACHINE_007,2025-03-22 01:00:00,36.11,216.12,8.89,40.72,88.28,0
MACHINE_008,2025-03-22 01:10:00,30.93,188.14,8.49,41.84,61.82,0
MACHINE_009,2025-03-22 01:20:00,68.82,363.15,6.49,86.8,27.63,1
MACHINE_010,2025-03-22 01:30:00,68.35,444.45,4.65,57.37,93.38,0
MACHINE_001,2025-03-22 01:40:00,44.1,478.49,0.14,49.85,79.84,0
MACHINE_002,2025-03-22 01:50:00,66.9,314.56,9.6,36.46,87.18,0
MACHINE_003,2025-03-22 02:00:00,22.71,103.78,2.71,66.92,45.72,0
MACHINE_004,2025-03-22 02:10:00,51.23,263.89,2.01,74.98,26.04,0
MACHINE_005,2025-03-22 02:20:00,43.73,245.99,5.65,78.03,62.65,0
MACHINE_006,2025-03-22 02:30:00,20.99,224.18,6.99,79.59,54.09,0
MACHINE_007,2025-03-22 02:40:00,22.85,131.15,9.75,54.37,61.87,0
MACHINE_008,2025-03-22 02:50:00,39.3,152.39,7.74,61.46,74.97,0
MACHINE_009,2025-03-22 03:00:00,75.66,267.9,1.55,40.81,65.69,0
MACHINE_010,2025-03-22 03:10:00,57.29,373.42,2.42,42.18,26.03,0
MACHINE_001,2025-03-22 03:20:00,48.22,476.27,5.66,64.29,80.24,0
MACHINE_002,2025-03-22 03:30:00,55.21,457.55,6.65,55.67,88.09,0
MACHINE_003,2025-03-22 03:40:00,22.81,444.26,4.74,71.71,6.36,0
MACHINE_004,2025-03-22 03:50:00,46.51,109.41,5.48,71.71,81.83,0
MACHINE_005,2025-03-22 04:00:00,35.03,452.05,3.51,62.53,5.47,0
MACHINE_006,2025-03-22 04:10:00,24.99,399.21,0.92,66.44,15.78,0
MACHINE_007,2025-03-22 04:20:00,43.67,480.78,6.77,63.08,30.48,0
MACHINE_008,2025-03-22 04:30:00,35.17,133.48,9.93,48.36,51.21,0
MACHINE_009,2025-03-22 04:40:00,64.07,135.56,4.65,79.45,11.03,0
MACHINE_010,2025-03-22 04:50:00,60.41,387.69,5.61,54.1,9.88,0
MACHINE_001,2025-03-22 05:00:00,33.72,223.97,5.05,71.77,13.64,0
MACHINE_002,2025-03-22 05:10:00,71.24,412.06,1.99,87.08,51.11,0
MACHINE_003,2025-03-22 05:20:00,27.51,460.88,2.86,52.94,94.62,0
MACHINE_004,2025-03-22 05:30:00,46.51,247.46,1.81,79.14,68.6,0
MACHINE_005,2025-03-22 05:40:00,52.52,203.91,8.35,38.8,19.08,0
MACHINE_006,2025-03-22 05:50:00,77.88,197.38,7.25,59.43,6.69,0
MACHINE_007,2025-03-22 06:00:00,33.84,223.81,7.9,46.8,35.19,0
MACHINE_008,2025-03-22 06:10:00,70.23,429.17,1.2,57.53,20.42,0
MACHINE_009,2025-03-22 06:20:00,35.38,499.05,0.77,80.63,20.81,0
MACHINE_010,2025-03-22 06:30:00,64.12,455.64,2.1,64.71,30.65,0
MACHINE_001,2025-03-22 06:40:00,41.66,328.91,6.52,88.11,93.36,0
MACHINE_002,2025-03-22 06:50:00,20.19,386.41,0.62,38.83,31.96,0
MACHINE_003,2025-03-22 07:00:00,27.36,293.64,2.31,51.99,82.39,0
MACHINE_004,2025-03-22 07:10:00,57.71,325.87,1.29,33.19,54.84,0
MACHINE_005,2025-03-22 07:20:00,64.36,235.57,7.58,58.43,86.35,1
MACHINE_006,2025-03-22 07:30:00,34.75,266.98,4.43,52.67,57.09,1
MACHINE_007,2025-03-22 07:40:00,68.34,204.1,1.23,57.41,99.09,0
MACHINE_008,2025-03-22 07:50:00,28.41,167.68,6.34,76.39,86.41,0
MACHINE_009,2025-03-22 08:00:00,53.78,418.15,3.22,35.53,43.18,0
MACHINE_010,2025-03-22 08:10:00,24.94,239.52,7.22,66.18,20.57,1
MACHINE_001,2025-03-22 08:20:00,59.42,458.64,3.66,86.94,36.51,0
MACHINE_002,2025-03-22 08:30:00,77.5,242.56,9.78,81.43,43.33,0
MACHINE_003,2025-03-22 08:40:00,69.29,354.9,4.75,69.87,46.98,0
MACHINE_004,2025-03-22 08:50:00,20.92,453.8,9.1,33.93,40.63,0
MACHINE_005,2025-03-22 09:00:00,49.92,174.85,4.7,88.3,52.46,0
MACHINE_006,2025-03-22 09:10:00,29.76,365.9,6.96,82.16,55.33,0
MACHINE_007,2025-03-22 09:20:00,67.74,197.87,2.99,65.71,17.99,0
MACHINE_008,2025-03-22 09:30:00,61.99,414.02,3.73,87.43,17.08,0
MACHINE_009,2025-03-22 09:40:00,63.51,305.56,0.94,65.67,9.1,0
MACHINE_010,2025-03-22 09:50:00,51.87,484.65,9.04,44.33,87.79,0
MACHINE_001,2025-03-22 10:00:00,74.42,106.94,7.36,83.35,83.8,0
MACHINE_002,2025-03-22 10:10:00,53.7,477.39,6.91,30.57,59.15,0
MACHINE_003,2025-03-22 10:20:00,51.95,439.83,0.91,56.68,62.18,0
MACHINE_004,2025-03-22 10:30:00,33.6,326.41,8.12,58.74,98.53,0
MACHINE_005,2025-03-22 10:40:00,29.36,296.15,8.25,31.49,84.54,0
MACHINE_006,2025-03-22 10:50:00,40.3,499.16,8.42,57.67,10.34,0
MACHINE_007,2025-03-22 11:00:00,56.45,434.45,0.81,39.68,57.99,0
MACHINE_008,2025-03-22 11:10:00,25.04,111.49,2.07,66.69,52.49,0
MACHINE_009,2025-03-22 11:20:00,51.8,413.63,4.69,79.69,84.02,0
MACHINE_010,2025-03-22 11:30:00,61.16,199.49,6.34,53.33,40.62,0
MACHINE_001,2025-03-22 11:40:00,32.39,273.56,4.37,89.27,21.28,0
MACHINE_002,2025-03-22 11:50:00,32.03,198.04,2.29,40.6,75.63,0
MACHINE_003,2025-03-22 12:00:00,49.12,457.31,7.32,74.6,67.44,0
MACHINE_004,2025-03-22 12:10:00,70.67,154.07,6.53,57.46,68.61,0
MACHINE_005,2025-03-22 12:20:00,51.8,149.7,9.22,78.45,18.9,1
MACHINE_006,2025-03-22 12:30:00,35.26,459.02,9.62,58.84,40.52,1
MACHINE_007,2025-03-22 12:40:00,49.11,351.36,3.13,84.21,60.68,0
MACHINE_008,2025-03-22 12:50:00,72.61,448.14,7.5,39.98,33.87,0
MACHINE_009,2025-03-22 13:00:00,33.15,494.37,5.22,76.72,44.46,0
MACHINE_010,2025-03-22 13:10:00,77.27,435.7,4.31,88.01,69.66,1
MACHINE_001,2025-03-22 13:20:00,78.41,293.87,1.51,62.32,75.8,0
MACHINE_002,2025-03-22 13:30:00,71.98,398.9,6.82,78.37,7.76,0
MACHINE_003,2025-03-22 13:40:00,38.4,469.66,5.46,83.35,57.7,0
MACHINE_004,2025-03-22 13:50:00,63.07,144.06,5.85,36.62,97.76,0
MACHINE_005,2025-03-22 14:00:00,23.56,342.58,0.36,59.35,64.76,0
MACHINE_006,2025-03-22 14:10:00,39.36,165.87,8.53,51.75,20.2,0
MACHINE_007,2025-03-22 14:20:00,59.99,345.63,2.36,87.79,33.41,0
MACHINE_008,2025-03-22 14:30:00,34.35,366.83,3.25,69.95,26.36,0
MACHINE_009,2025-03-22 14:40:00,47.49,413.48,5.48,31.97,96.09,0
MACHINE_010,2025-03-22 14:50:00,69.58,134.02,8.98,47.45,36.74,1
MACHINE_001,2025-03-22 15:00:00,67.6,136.35,9.95,41.53,17.05,0
MACHINE_002,2025-03-22 15:10:00,39.82,269.08,7.05,46.57,23.07,0
MACHINE_003,2025-03-22 15:20:00,65.08,182.76,8.99,81.48,56.85,0
MACHINE_004,2025-03-22 15:30:00,28.09,180.02,6.58,43.38,35.9,0
MACHINE_005,2025-03-22 15:40:00,34.07,350.76,1.46,62.02,60.09,0
MACHINE_006,2025-03-22 15:50:00,73.05,344.35,3.04,31.51,32.18,0
MACHINE_007,2025-03-22 16:00:00,79.09,121.79,7.94,52.46,16.74,0
MACHINE_008,2025-03-22 16:10:00,59.86,272.56,4.57,72.22,54.42,0
MACHINE_009,2025-03-22 16:20:00,72.86,301.57,8.39,78.05,67.37,0
MACHINE_010,2025-03-22 16:30:00,61.98,382.55,0.82,75.83,83.23,0
MACHINE_001,2025-03-22 16:40:00,50.9,256.89,9.35,71.77,6.69,0
MACHINE_002,2025-03-22 16:50:00,79.77,241.61,6.72,58.93,40.64,0
MACHINE_003,2025-03-22 17:00:00,56.71,342.11,0.66,55.58,58.43,0
MACHINE_004,2025-03-22 17:10:00,43.13,312.7,5.14,53.16,82.67,1
MACHINE_005,2025-03-22 17:20:00,39.36,251.54,4.81,51.66,36.43,0
MACHINE_006,2025-03-22 17:30:00,34.65,430.21,1.35,75.94,65.81,0
MACHINE_007,2025-03-22 17:40:00,63.11,458.52,8.57,80.09,13.89,0
MACHINE_008,2025-03-22 17:50:00,41.39,115.93,1.19,88.59,24.01,0
MACHINE_009,2025-03-22 18:00:00,66.54,461.17,2.56,83.74,39.23,0
MACHINE_010,2025-03-22 18:10:00,74.67,113.79,9.37,49.08,6.17,0
MACHINE_001,2025-03-22 18:20:00,41.48,457.5,4.45,84.02,16.2,0
MACHINE_002,2025-03-22 18:30:00,28.43,289.6,0.51,87.54,59.66,0
MACHINE_003,2025-03-22 18:40:00,38.65,250.12,9.46,52.2,19.88,0
MACHINE_004,2025-03-22 18:50:00,54.57,111.46,2.74,80.02,66.56,0
MACHINE_005,2025-03-22 19:00:00,77.27,128.62,3.8,66.14,42.14,0
MACHINE_006,2025-03-22 19:10:00,61.25,211.79,3.28,63.17,36.26,0
MACHINE_007,2025-03-22 19:20:00,71.26,308.3,2.8,77.48,84.58,0
MACHINE_008,2025-03-22 19:30:00,21.88,462.44,1.6,45.97,6.16,0
MACHINE_009,2025-03-22 19:40:00,69.98,230.94,3.91,87.69,22.0,0
MACHINE_010,2025-03-22 19:50:00,21.85,313.61,4.55,38.73,61.82,0
MACHINE_001,2025-03-22 20:00:00,53.79,284.02,8.96,40.23,69.49,0
MACHINE_002,2025-03-22 20:10:00,63.98,245.24,2.99,60.17,94.65,0
MACHINE_003,2025-03-22 20:20:00,31.08,250.12,3.14,67.66,51.4,0
MACHINE_004,2025-03-22 20:30:00,39.5,200.07,6.12,39.29,95.16,0
MACHINE_005,2025-03-22 20:40:00,50.09,421.28,4.88,40.34,92.69,0
MACHINE_006,2025-03-22 20:50:00,34.33,311.78,7.14,56.6,69.84,0
MACHINE_007,2025-03-22 21:00:00,27.02,106.79,8.39,78.04,81.75,0
MACHINE_008,2025-03-22 21:10:00,78.52,131.81,3.19,65.92,85.77,0
MACHINE_009,2025-03-22 21:20:00,79.42,181.76,0.63,69.99,95.14,0
MACHINE_010,2025-03-22 21:30:00,60.79,117.14,6.78,69.69,5.28,0
MACHINE_001,2025-03-22 21:40:00,35.41,372.19,3.12,73.66,45.87,0
MACHINE_002,2025-03-22 21:50:00,21.05,484.27,4.64,53.05,70.33,0
MACHINE_003,2025-03-22 22:00:00,76.99,430.24,5.53,55.44,5.38,0
MACHINE_004,2025-03-22 22:10:00,37.45,176.07,8.51,63.33,80.82,0
MACHINE_005,2025-03-22 22:20:00,49.06,220.5,2.73,37.53,44.5,0
MACHINE_006,2025-03-22 22:30:00,48.93,184.53,4.58,72.99,9.45,0
MACHINE_007,2025-03-22 22:40:00,28.83,124.04,0.54,74.72,5.4,0
MACHINE_008,2025-03-22 22:50:00,41.53,238.75,2.32,62.98,53.42,0
MACHINE_009,2025-03-22 23:00:00,79.55,399.24,8.82,64.84,31.88,1
MACHINE_010,2025-03-22 23:10:00,35.39,495.18,4.5,35.4,91.84,0
MACHINE_001,2025-03-22 23:20:00,20.61,331.45,7.96,57.71,57.72,0
MACHINE_002,2025-03-22 23:30:00,53.85,373.87,1.43,84.8,91.8,0
MACHINE_003,2025-03-22 23:40:00,21.16,251.34,6.85,67.89,35.42,0
MACHINE_004,2025-03-22 23:50:00,43.25,494.84,5.11,47.41,78.05,0
MACHINE_005,2025-03-23 00:00:00,41.37,268.22,9.66,33.17,18.94,0
MACHINE_006,2025-03-23 00:10:00,25.35,359.32,1.5,48.18,72.85,0
MACHINE_007,2025-03-23 00:20:00,56.88,385.29,7.21,74.61,13.96,0
MACHINE_008,2025-03-23 00:30:00,73.79,462.97,1.2,41.19,27.42,0
MACHINE_009,2025-03-23 00:40:00,35.29,229.93,7.79,64.43,8.85,0
MACHINE_010,2025-03-23 00:50:00,56.34,264.44,3.56,37.54,82.64,0
MACHINE_001,2025-03-23 01:00:00,77.42,141.41,2.05,34.88,5.28,0
MACHINE_002,2025-03-23 01:10:00,37.33,458.45,5.53,47.26,28.23,0
MACHINE_003,2025-03-23 01:20:00,69.02,457.11,4.08,43.36,50.01,0
MACHINE_004,2025-03-23 01:30:00,34.02,393.78,6.15,79.14,14.45,0
MACHINE_005,2025-03-23 01:40:00,51.16,373.79,5.97,70.57,20.32,0
MACHINE_006,2025-03-23 01:50:00,40.62,255.71,6.35,63.44,47.85,0
MACHINE_007,2025-03-23 02:00:00,65.1,119.48,3.53,32.98,10.02,0
MACHINE_008,2025-03-23 02:10:00,63.67,493.99,2.98,67.89,37.17,1
MACHINE_009,2025-03-23 02:20:00,57.15,198.1,1.95,47.24,38.92,0
MACHINE_010,2025-03-23 02:30:00,78.73,262.61,0.52,42.51,24.72,0
MACHINE_001,2025-03-23 02:40:00,79.12,488.34,0.88,52.39,94.18,0
MACHINE_002,2025-03-23 02:50:00,72.42,168.48,1.29,60.95,19.03,0
MACHINE_003,2025-03-23 03:00:00,47.35,435.74,3.04,48.62,95.24,1
MACHINE_004,2025-03-23 03:10:00,56.85,202.7,1.25,74.4,93.94,0
MACHINE_005,2025-03-23 03:20:00,78.72,481.42,7.35,63.31,15.3,0
MACHINE_006,2025-03-23 03:30:00,61.19,377.03,6.41,47.96,94.02,0
MACHINE_007,2025-03-23 03:40:00,46.85,408.1,2.25,86.8,53.83,0
MACHINE_008,2025-03-23 03:50:00,69.18,492.9,2.99,48.75,41.49,1
MACHINE_009,2025-03-23 04:00:00,60.15,196.76,3.06,80.49,58.62,0
MACHINE_010,2025-03-23 04:10:00,53.27,304.02,6.5,36.17,50.63,1
MACHINE_001,2025-03-23 04:20:00,41.58,264.65,9.23,88.41,83.78,0
MACHINE_002,2025-03-23 04:30:00,52.3,189.44,4.65,54.0,92.9,0
MACHINE_003,2025-03-23 04:40:00,42.79,479.37,3.92,69.93,7.91,0
MACHINE_004,2025-03-23 04:50:00,61.12,174.82,5.67,36.13,95.98,0
MACHINE_005,2025-03-23 05:00:00,39.38,103.24,0.96,57.23,31.28,0
MACHINE_006,2025-03-23 05:10:00,48.2,477.8,7.9,62.07,38.1,0
MACHINE_007,2025-03-23 05:20:00,39.4,440.62,8.89,39.33,44.4,0
MACHINE_008,2025-03-23 05:30:00,52.77,313.06,4.08,43.8,95.88,0
MACHINE_009,2025-03-23 05:40:00,73.5,110.9,4.3,37.87,64.46,0
MACHINE_010,2025-03-23 05:50:00,57.4,261.7,2.4,35.05,64.94,0
MACHINE_001,2025-03-23 06:00:00,59.88,166.36,9.56,56.91,85.47,0
MACHINE_002,2025-03-23 06:10:00,20.57,301.03,9.3,82.85,64.0,0
MACHINE_003,2025-03-23 06:20:00,53.92,163.47,8.25,57.91,60.03,0
MACHINE_004,2025-03-23 06:30:00,61.13,252.92,0.61,52.82,82.24,0
MACHINE_005,2025-03-23 06:40:00,33.21,328.28,4.72,45.37,51.03,0
MACHINE_006,2025-03-23 06:50:00,72.22,175.92,3.52,58.97,46.03,0
MACHINE_007,2025-03-23 07:00:00,79.61,145.53,4.08,42.36,28.26,0
MACHINE_008,2025-03-23 07:10:00,42.52,208.91,9.29,31.61,52.12,0
MACHINE_009,2025-03-23 07:20:00,72.64,108.21,9.65,68.05,14.64,0
MACHINE_010,2025-03-23 07:30:00,31.56,160.0,3.83,58.89,80.83,0
MACHINE_001,2025-03-23 07:40:00,30.99,213.08,9.9,46.14,89.21,0
MACHINE_002,2025-03-23 07:50:00,70.1,280.81,4.88,59.58,39.71,0
MACHINE_003,2025-03-23 08:00:00,33.6,489.75,3.84,83.19,10.92,0
MACHINE_004,2025-03-23 08:10:00,66.5,176.9,1.02,82.75,30.99,0
MACHINE_005,2025-03-23 08:20:00,55.94,279.53,5.87,37.72,64.32,0
MACHINE_006,2025-03-23 08:30:00,51.12,441.18,1.06,88.37,9.47,0
MACHINE_007,2025-03-23 08:40:00,77.93,359.28,0.67,89.13,5.5,0
MACHINE_008,2025-03-23 08:50:00,45.15,378.96,6.47,58.84,50.24,0
MACHINE_009,2025-03-23 09:00:00,59.89,206.15,0.72,77.25,25.37,0
MACHINE_010,2025-03-23 09:10:00,57.17,365.62,9.89,51.7,48.17,0
MACHINE_001,2025-03-23 09:20:00,73.72,257.09,3.44,58.59,37.26,0
MACHINE_002,2025-03-23 09:30:00,25.98,351.07,7.37,67.75,26.4,0
MACHINE_003,2025-03-23 09:40:00,36.29,443.95,5.43,60.87,89.43,0
MACHINE_004,2025-03-23 09:50:00,56.37,188.16,0.84,79.12,75.35,1
MACHINE_005,2025-03-23 10:00:00,43.54,351.3,8.59,35.68,96.77,0
MACHINE_006,2025-03-23 10:10:00,22.69,491.23,9.92,44.27,83.29,0
MACHINE_007,2025-03-23 10:20:00,52.41,257.83,8.9,65.97,67.07,0
MACHINE_008,2025-03-23 10:30:00,71.6,456.29,0.57,38.23,90.73,0
MACHINE_009,2025-03-23 10:40:00,79.16,182.9,1.19,79.52,93.22,0
MACHINE_010,2025-03-23 10:50:00,61.38,484.2,8.22,70.99,49.42,0
MACHINE_001,2025-03-23 11:00:00,45.31,418.74,1.8,35.58,17.11,0
MACHINE_002,2025-03-23 11:10:00,50.86,402.96,7.87,32.9,78.44,0
MACHINE_003,2025-03-23 11:20:00,64.09,218.03,8.58,51.67,36.87,0
MACHINE_004,2025-03-23 11:30:00,26.87,291.64,9.49,64.1,39.68,0
MACHINE_005,2025-03-23 11:40:00,62.27,456.65,0.5,73.08,80.19,0
MACHINE_006,2025-03-23 11:50:00,48.11,234.22,0.68,86.41,13.84,0
MACHINE_007,2025-03-23 12:00:00,54.39,424.55,9.42,32.06,97.98,0
MACHINE_008,2025-03-23 12:10:00,43.44,483.6,3.14,70.59,79.9,0
MACHINE_009,2025-03-23 12:20:00,38.39,362.19,9.49,75.0,83.58,0
MACHINE_010,2025-03-23 12:30:00,56.51,184.83,8.73,55.33,89.26,0
MACHINE_001,2025-03-23 12:40:00,69.11,408.53,2.17,85.43,32.99,0
MACHINE_002,2025-03-23 12:50:00,68.41,486.37,7.02,46.82,49.37,0
MACHINE_003,2025-03-23 13:00:00,34.52,411.63,2.85,41.29,7.77,0
MACHINE_004,2025-03-23 13:10:00,48.78,127.8,4.82,60.75,22.38,0
MACHINE_005,2025-03-23 13:20:00,52.0,125.44,7.33,78.84,53.24,0
MACHINE_006,2025-03-23 13:30:00,56.75,478.74,6.16,39.68,51.98,0
MACHINE_007,2025-03-23 13:40:00,47.31,161.57,3.46,83.47,25.08,0
MACHINE_008,2025-03-23 13:50:00,33.72,356.91,8.41,39.29,20.05,0
MACHINE_009,2025-03-23 14:00:00,54.98,437.15,5.47,53.7,32.81,0
MACHINE_010,2025-03-23 14:10:00,72.99,201.28,4.85,45.56,67.26,0
MACHINE_001,2025-03-23 14:20:00,51.99,353.28,5.92,66.33,56.95,1
MACHINE_002,2025-03-23 14:30:00,45.25,121.64,7.19,83.9,99.35,0
MACHINE_003,2025-03-23 14:40:00,45.21,481.31,1.51,53.21,47.15,0
MACHINE_004,2025-03-23 14:50:00,52.81,205.92,7.21,82.81,81.82,1
MACHINE_005,2025-03-23 15:00:00,52.39,136.51,9.21,57.05,48.9,0
MACHINE_006,2025-03-23 15:10:00,21.09,417.84,1.03,81.08,54.29,0
MACHINE_007,2025-03-23 15:20:00,35.32,303.95,1.77,44.75,85.36,0
MACHINE_008,2025-03-23 15:30:00,41.82,460.4,9.63,65.34,73.67,0
MACHINE_009,2025-03-23 15:40:00,28.66,293.39,8.36,47.0,47.09,0
MACHINE_010,2025-03-23 15:50:00,39.65,121.0,3.98,78.39,93.36,0
MACHINE_001,2025-03-23 16:00:00,40.85,150.47,1.71,75.86,70.64,0
MACHINE_002,2025-03-23 16:10:00,76.47,313.03,6.13,48.95,7.32,0
MACHINE_003,2025-03-23 16:20:00,64.27,443.53,8.54,41.61,15.03,0
MACHINE_004,2025-03-23 16:30:00,32.09,481.33,6.03,59.1,25.47,0
MACHINE_005,2025-03-23 16:40:00,69.99,474.73,8.0,77.35,53.32,0
MACHINE_006,2025-03-23 16:50:00,38.81,323.61,4.51,67.49,42.32,0
MACHINE_007,2025-03-23 17:00:00,25.82,420.32,6.72,84.65,26.19,0
MACHINE_008,2025-03-23 17:10:00,27.74,116.4,8.8,30.42,6.9,0
MACHINE_009,2025-03-23 17:20:00,79.61,405.54,6.09,79.96,98.73,0
MACHINE_010,2025-03-23 17:30:00,41.6,195.08,7.87,48.58,84.74,0
